Nombre_d_etablissements,Activité,CDC
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC AUNIS ATLANTIQUE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",CDC ILE DE RE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
1,"TRANSPORT, REPARATION,  AUTRES SERVICES",COMMUNAUTE D'AGGLOMERATION DE LA ROCHELLE
